plant_id,combiFalseed_heat_aFalsed_power_plaFalset,nuclear_unit_id,plant_name,operator_name,operator_id,plant_state,census_region,NERC_region,NAICS_code,EIA_sector_number,sector_name,"reportedprime_code
Prime Mover","
reported_fuel_type_code","AER_fuel_type_code
",balancing_authority_code,physical_unit_label
6180,FALSE,Null,Oak Grove (TX),Luminant Generation Company LLC,55983,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,NG,NG,ERCO,mcf
6183,FALSE,Null,San Miguel,"San Miguel Electric Coop, Inc",16624,TX,WSC,TRE,22,1,Electric Utility,ST,DFO,DFO,ERCO,barrels
6183,FALSE,Null,San Miguel,"San Miguel Electric Coop, Inc",16624,TX,WSC,TRE,22,1,Electric Utility,ST,LIG,COL,ERCO,short tons
6189,FALSE,Null,Rocky Mountain Hydroelectric Plant,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,PS,WAT,HPS,SOCO,megawatthours
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,BIT,COL,MISO,short tons
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,LIG,COL,MISO,short tons
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,NG,NG,MISO,mcf
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,PC,PC,MISO,short tons
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,RFO,RFO,MISO,barrels
6190,FALSE,Null,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,ST,SUB,COL,MISO,short tons
6193,FALSE,Null,Harrington,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,ST,NG,NG,SWPP,mcf
6193,FALSE,Null,Harrington,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,ST,SUB,COL,SWPP,short tons
6194,FALSE,Null,Tolk,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,ST,NG,NG,SWPP,mcf
6194,FALSE,Null,Tolk,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,ST,SUB,COL,SWPP,short tons
6195,FALSE,Null,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,GT,DFO,DFO,SWPP,barrels
6195,FALSE,Null,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,GT,NG,NG,SWPP,mcf
6195,FALSE,Null,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,ST,BIT,COL,SWPP,short tons
6195,FALSE,Null,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,ST,DFO,DFO,SWPP,barrels
6195,FALSE,Null,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,ST,NG,NG,SWPP,mcf
6195,FALSE,Null,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,ST,SUB,COL,SWPP,short tons
6200,FALSE,Null,Rock Island,PUD No 1 of Chelan County,3413,WA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,CHPD,
6202,FALSE,Null,Ross,City of Seattle - (WA),16868,WA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,SCL,
6204,FALSE,Null,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,WECC,22,1,Electric Utility,ST,DFO,DFO,WACM,barrels
6204,FALSE,Null,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,WECC,22,1,Electric Utility,ST,RC,COL,WACM,short tons
6204,FALSE,Null,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,WACM,short tons
6208,FALSE,Null,Mount Elbert,U S Bureau of Reclamation,2518,CO,MTN,WECC,22,1,Electric Utility,PS,WAT,HPS,WACM,megawatthours
6211,FALSE,Null,Dynegy Oakland Power Plant,"Dynegy Oakland, LLC",54803,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,CISO,barrels
6211,FALSE,Null,Dynegy Oakland Power Plant,"Dynegy Oakland, LLC",54803,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,JF,WOO,CISO,barrels
6213,FALSE,Null,Merom,"Hallador Power Company, LLC",65239,IN,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,MISO,short tons
6213,FALSE,Null,Merom,"Hallador Power Company, LLC",65239,IN,ENC,RFC,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6248,FALSE,Null,Pawnee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,NG,NG,PSCO,mcf
6248,FALSE,Null,Pawnee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,PSCO,short tons
6249,FALSE,Null,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,SC,short tons
6249,FALSE,Null,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,SC,barrels
6249,FALSE,Null,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,ST,RC,COL,SC,short tons
6249,FALSE,Null,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,ST,WO,WOO,SC,barrels
6250,FALSE,Null,Mayo,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,CPLE,short tons
6250,FALSE,Null,Mayo,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,CPLE,barrels
6251,FALSE,1,South Texas Project,STP Nuclear Operating Co,21535,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,ERCO,
6251,FALSE,2,South Texas Project,STP Nuclear Operating Co,21535,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,ERCO,
6254,FALSE,Null,Ottumwa,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6254,FALSE,Null,Ottumwa,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,ST,SUB,COL,MISO,short tons
6257,FALSE,Null,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,SOCO,short tons
6257,FALSE,Null,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,SOCO,barrels
6257,FALSE,Null,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,SUB,COL,SOCO,short tons
6264,FALSE,Null,Mountaineer,Appalachian Power Co,733,WV,SAT,RFC,22,1,Electric Utility,ST,BIT,COL,PJM,short tons
6264,FALSE,Null,Mountaineer,Appalachian Power Co,733,WV,SAT,RFC,22,1,Electric Utility,ST,DFO,DFO,PJM,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,CA,DFO,DFO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,CA,WO,WOO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,CT,DFO,DFO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,CT,JF,WOO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,CT,WO,WOO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,GT,DFO,DFO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,GT,JF,WOO,,barrels
6285,FALSE,Null,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,GT,RFO,RFO,,barrels
6288,FALSE,Null,Healy,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,IC,DFO,DFO,,barrels
6288,FALSE,Null,Healy,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,ST,DFO,DFO,,barrels
6288,FALSE,Null,Healy,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,ST,LIG,COL,,short tons
6288,FALSE,Null,Healy,Golden Valley Elec Assn Inc,7353,AK,PACN,,22,1,Electric Utility,ST,WC,WOC,,short tons
6431,FALSE,Null,Gorge,City of Seattle - (WA),16868,WA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,SCL,
6433,FALSE,Null,Boundary,City of Seattle - (WA),16868,WA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,SCL,
6440,FALSE,Null,Wilson Dam,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,HY,WAT,HYC,TVA,
6462,FALSE,1,River Bend,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,ST,NUC,NUC,MISO,
6469,FALSE,Null,Antelope Valley,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,ST,LIG,COL,SWPP,short tons
6469,FALSE,Null,Antelope Valley,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,ST,NG,NG,SWPP,mcf
6469,FALSE,Null,Antelope Valley,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,ST,RC,COL,SWPP,short tons
6474,FALSE,Null,Port Allen (HI),Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,GT,DFO,DFO,,barrels
6474,FALSE,Null,Port Allen (HI),Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,IC,DFO,DFO,,barrels
6474,FALSE,Null,Port Allen (HI),Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,ST,DFO,DFO,,barrels
6474,FALSE,Null,Port Allen (HI),Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,ST,WO,WOO,,barrels
6481,FALSE,Null,Intermountain Power Project,Los Angeles Department of Water & Power,11208,UT,MTN,WECC,22,1,Electric Utility,ST,BIT,COL,LDWP,short tons
6481,FALSE,Null,Intermountain Power Project,Los Angeles Department of Water & Power,11208,UT,MTN,WECC,22,1,Electric Utility,ST,DFO,DFO,LDWP,barrels
6481,FALSE,Null,Intermountain Power Project,Los Angeles Department of Water & Power,11208,UT,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,LDWP,short tons
6504,FALSE,Null,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,,22,1,Electric Utility,CA,DFO,DFO,,barrels
6504,FALSE,Null,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,,22,1,Electric Utility,CT,DFO,DFO,,barrels
6504,FALSE,Null,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,,22,1,Electric Utility,IC,DFO,DFO,,barrels
6513,FALSE,Null,Fleish,Truckee Meadows Water Authority,56369,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,NEVP,
6522,FALSE,Null,Yards Creek Energy,Yards Creek Energy,64574,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PS,WAT,HPS,PJM,megawatthours
6531,FALSE,Null,Verdi,Truckee Meadows Water Authority,56369,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,NEVP,
6567,FALSE,Null,Block Island,Block Island Utility District,1857,RI,NEW,NPCC,22,1,Electric Utility,IC,DFO,DFO,,barrels
6619,FALSE,Null,Burlington (CO),"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,GT,DFO,DFO,WACM,barrels
6635,FALSE,Null,A L Pierce,Connecticut Mun Elec Engy Coop,4180,CT,NEW,NPCC,22,1,Electric Utility,GT,DFO,DFO,ISNE,barrels
6635,FALSE,Null,A L Pierce,Connecticut Mun Elec Engy Coop,4180,CT,NEW,NPCC,22,1,Electric Utility,GT,LFG,MLG,ISNE,mcf
6635,FALSE,Null,A L Pierce,Connecticut Mun Elec Engy Coop,4180,CT,NEW,NPCC,22,1,Electric Utility,GT,NG,NG,ISNE,mcf
6639,FALSE,Null,R D Green,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,BIT,COL,MISO,short tons
6639,FALSE,Null,R D Green,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6639,FALSE,Null,R D Green,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,NG,NG,MISO,mcf
6639,FALSE,Null,R D Green,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,PC,PC,MISO,short tons
6641,FALSE,Null,Independence Steam Electric Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6641,FALSE,Null,Independence Steam Electric Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,ST,SUB,COL,MISO,short tons
6664,FALSE,Null,Louisa,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6664,FALSE,Null,Louisa,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,NG,NG,MISO,mcf
6664,FALSE,Null,Louisa,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,RC,COL,MISO,short tons
6664,FALSE,Null,Louisa,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,SUB,COL,MISO,short tons
6704,FALSE,Null,Pebbly Beach Generating Station Hybrid,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,BA,MWH,OTH,CISO,megawatthours
6704,FALSE,Null,Pebbly Beach Generating Station Hybrid,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,GT,PG,WOO,CISO,mcf
6704,FALSE,Null,Pebbly Beach Generating Station Hybrid,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,IC,DFO,DFO,CISO,barrels
6705,TRUE,Null,Warrick,AGC Division of APGI Inc,261,IN,ENC,RFC,22,3,NAICS-22 Cogen,ST,BIT,COL,MISO,short tons
6705,TRUE,Null,Warrick,AGC Division of APGI Inc,261,IN,ENC,RFC,22,3,NAICS-22 Cogen,ST,NG,NG,MISO,mcf
6761,FALSE,Null,Rawhide,Platte River Power Authority,15143,CO,MTN,WECC,22,1,Electric Utility,GT,NG,NG,PSCO,mcf
6761,FALSE,Null,Rawhide,Platte River Power Authority,15143,CO,MTN,WECC,22,1,Electric Utility,ST,DFO,DFO,PSCO,barrels
6761,FALSE,Null,Rawhide,Platte River Power Authority,15143,CO,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,PSCO,short tons
6768,FALSE,Null,Sikeston Power Station,City of Sikeston - (MO),17177,MO,WNC,SERC,22,1,Electric Utility,ST,DFO,DFO,SPA,barrels
6768,FALSE,Null,Sikeston Power Station,City of Sikeston - (MO),17177,MO,WNC,SERC,22,1,Electric Utility,ST,SUB,COL,SPA,short tons
6772,FALSE,Null,Hugo,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,ST,DFO,DFO,SWPP,barrels
6772,FALSE,Null,Hugo,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,ST,SUB,COL,SWPP,short tons
6776,FALSE,Null,West Station (NJ),City of Vineland - (NJ),19856,NJ,MAT,RFC,22,1,Electric Utility,GT,DFO,DFO,PJM,barrels
6823,FALSE,Null,D B Wilson,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,BIT,COL,MISO,short tons
6823,FALSE,Null,D B Wilson,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
6823,FALSE,Null,D B Wilson,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,ST,PC,PC,MISO,short tons
7030,FALSE,Null,Major Oak Power,"Major Oak Power, LLC",56598,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,LIG,COL,ERCO,short tons
7030,FALSE,Null,Major Oak Power,"Major Oak Power, LLC",56598,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,NG,NG,ERCO,mcf
7030,FALSE,Null,Major Oak Power,"Major Oak Power, LLC",56598,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,PC,PC,ERCO,short tons
7030,FALSE,Null,Major Oak Power,"Major Oak Power, LLC",56598,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,ERCO,short tons
7082,FALSE,Null,Harry Allen,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,CA,NG,NG,NEVP,mcf
7082,FALSE,Null,Harry Allen,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,CT,NG,NG,NEVP,mcf
7082,FALSE,Null,Harry Allen,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,GT,NG,NG,NEVP,mcf
7097,FALSE,Null,J K Spruce,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,ST,NG,NG,ERCO,mcf
7097,FALSE,Null,J K Spruce,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,ST,SUB,COL,ERCO,short tons
7125,FALSE,Null,Bad Creek,"Duke Energy Carolinas, LLC",5416,SC,SAT,SERC,22,1,Electric Utility,PS,WAT,HPS,DUK,megawatthours
7128,FALSE,Null,William F Matson Generating Station,Allegheny Electric Coop Inc,332,PA,MAT,RFC,22,1,Electric Utility,HY,WAT,HYC,PJM,
7153,FALSE,Null,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,PJM,barrels
7153,FALSE,Null,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
7153,FALSE,Null,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,barrels
7153,FALSE,Null,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
7158,FALSE,Null,Woodsdale,Duke Energy Kentucky Inc,55729,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,PJM,barrels
7158,FALSE,Null,Woodsdale,Duke Energy Kentucky Inc,55729,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,PJM,mcf
7158,FALSE,Null,Woodsdale,Duke Energy Kentucky Inc,55729,OH,ENC,RFC,22,1,Electric Utility,GT,PG,WOO,PJM,mcf
7164,FALSE,Null,Waddell,Central Arizona Water Conservation Dist,2850,AZ,MTN,WECC,22,1,Electric Utility,PS,WAT,HPS,WALC,megawatthours
7191,FALSE,Null,Tallassee Hydro Project,Tallassee Shoals LLC,56477,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,SOCO,
7210,FALSE,Null,Cope,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,SCEG,short tons
7210,FALSE,Null,Cope,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,SCEG,barrels
7210,FALSE,Null,Cope,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,ST,NG,NG,SCEG,mcf
7210,FALSE,Null,Cope,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,ST,RC,COL,SCEG,short tons
7213,FALSE,Null,Clover,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,PJM,short tons
7213,FALSE,Null,Clover,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,PJM,barrels
7238,FALSE,Null,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FMPP,barrels
7238,FALSE,Null,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FMPP,mcf
7238,FALSE,Null,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FMPP,barrels
7238,FALSE,Null,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FMPP,mcf
7238,FALSE,Null,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,FMPP,barrels
7238,FALSE,Null,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,FMPP,mcf
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CA,BIT,COL,TEC,short tons
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,TEC,barrels
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,TEC,mcf
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CA,SGC,COL,TEC,mcf
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CT,BIT,COL,TEC,short tons
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,TEC,barrels
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,TEC,mcf
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CT,PC,PC,TEC,short tons
7242,FALSE,Null,Polk,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CT,SGC,COL,TEC,mcf
7266,FALSE,Null,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,BANC,mcf
7266,FALSE,Null,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,CT,DFO,DFO,BANC,barrels
7266,FALSE,Null,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,BANC,mcf
7266,FALSE,Null,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,BANC,mcf
7266,FALSE,Null,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,IC,NG,NG,BANC,mcf
7277,FALSE,Null,Lincoln Combustion,"Duke Energy Carolinas, LLC",5416,NC,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,DUK,barrels
7277,FALSE,Null,Lincoln Combustion,"Duke Energy Carolinas, LLC",5416,NC,SAT,SERC,22,1,Electric Utility,GT,NG,NG,DUK,mcf
7296,FALSE,Null,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,CA,NG,NG,SWPP,mcf
7296,FALSE,Null,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,CT,NG,NG,SWPP,mcf
7296,FALSE,Null,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,GT,JF,WOO,SWPP,barrels
7296,FALSE,Null,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,GT,NG,NG,SWPP,mcf
7302,FALSE,Null,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPC,barrels
7302,FALSE,Null,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPC,mcf
7302,FALSE,Null,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPC,barrels
7302,FALSE,Null,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPC,mcf
7307,FALSE,Null,Redding Power,City of Redding - (CA),15783,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,BANC,mcf
7307,FALSE,Null,Redding Power,City of Redding - (CA),15783,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,BANC,mcf
7307,FALSE,Null,Redding Power,City of Redding - (CA),15783,CA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,BANC,mcf
7315,FALSE,Null,Almond Power Plant,Turlock Irrigation District,19281,CA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,TIDC,mcf
7343,TRUE,Null,George Neal South,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,DFO,DFO,MISO,barrels
7343,TRUE,Null,George Neal South,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,RC,COL,MISO,short tons
7343,TRUE,Null,George Neal South,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,ST,SUB,COL,MISO,short tons
7350,TRUE,Null,Coyote Springs,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,CA,NG,NG,PGE,mcf
7350,TRUE,Null,Coyote Springs,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,CT,NG,NG,PGE,mcf
7368,FALSE,Null,Geothermal 1,Northern California Power Agny,40613,CA,PACC,WECC,22,1,Electric Utility,ST,GEO,GEO,CISO,
7369,FALSE,Null,Geothermal 2,Northern California Power Agny,40613,CA,PACC,WECC,22,1,Electric Utility,ST,GEO,GEO,CISO,
7380,FALSE,Null,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,SEC,barrels
7380,FALSE,Null,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,SEC,mcf
7380,FALSE,Null,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,SEC,barrels
7380,FALSE,Null,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SEC,mcf
7380,FALSE,Null,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,SEC,barrels
7380,FALSE,Null,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,SEC,mcf
7381,FALSE,Null,Searsburg Wind Turbine,Green Mountain Power Corp,7601,VT,NEW,NPCC,22,1,Electric Utility,WT,WND,WND,ISNE,
