plant_id,total_fuel_consumption_quantity,total_elec_consumption,total_fuel_consumption_MMBtu,total_elec_consumption_MMBtu,net_gen_MWh
58899,0,0,0,0,0
58899,0,0,1312,1312,385
58900,0,0,3327636,3327636,975274
58901,0,0,89445,89445,26215
58902,0,0,2798775,2798775,820274
58904,0,0,380137,380137,111412
58915,0,0,2038796,2038796,597537
58924,0,0,2070658,2070658,606875
58925,0,0,3239153,3239153,949341
58933,3865736,3865736,4034795,4034795,548987
58933,11400388,11400388,11902989,11902989,981636
58959,0,0,15317,15317,4489
58979,0,0,756889,756889,221831
58980,122945,122944,74503,74503,7934
58992,0,0,17797,17797,5216
58998,0,0,2577208,2577208,755337
59002,2902572,2902572,2976331,2976331,296369
59004,569665,569665,593591,593591,1639606
59004,29422812,29422812,30658571,30658571,2790542
59012,4580,2549,4580,2549,255
59012,1843958,1060237,1014176,583130,58012
59034,0,0,1795961,1795961,526366
59061,0,0,3611099,3611099,1058352
59063,0,0,2045068,2045068,599375
59065,0,0,1283577,1283577,376195
59066,0,0,1938959,1938959,568276
59068,0,0,2904427,2904427,851239
59070,0,0,40470,40470,11861
59074,280,280,1577,1577,108
59083,0,0,2614402,2614402,766238
59110,0,0,28764,28764,8430
59147,0,0,293957,293957,86154
59181,0,0,0,0,0
59184,0,0,88688,88688,25993
59188,0,0,89443,89443,26214
59206,0,0,841243,841243,246554
59220,1863184,1863184,1913886,1913886,1727295
59220,27985076,27985076,28751694,28751694,2697558
59222,0,0,448259,448259,131377
59233,456721,148980,469729,153223,35719
59244,0,0,1192737,1192737,349571
59245,0,0,1699319,1699319,498042
59247,0,0,6750327,6750327,1978407
59251,0,0,212623,212623,62316
59254,0,0,0,0,61270
59254,4703742,4703742,2291925,2291925,169758
59292,0,0,3261657,3261657,955937
59296,0,0,0,0,0
59296,0,0,4770,4770,1398
59296,0,0,948608,948608,278021
59302,0,0,24813,24813,7272
59308,0,0,331599,331599,97186
59309,0,0,409075,409075,119893
59314,0,0,23179,23179,6793
59315,0,0,460433,460433,134945
59316,0,0,458724,458724,134444
59317,0,0,396976,396976,116347
59320,0,0,1830506,1830506,536491
59321,0,0,1963448,1963448,575454
59325,2150013,2150013,2214759,2214759,1380416
59325,20140309,20140309,20748107,20748107,1997286
59326,4530309,4530309,4821433,4821433,1415857
59326,17447077,17447077,18596133,18596133,1947229
59328,0,0,16533,16533,4846
59331,0,0,11978,11978,3511
59332,0,0,1892575,1892575,554682
59338,1086210,1086210,1124227,1124227,1177274
59338,19692586,19692586,20381827,20381827,1747342
59373,30140,29984,27127,26987,2845
59379,0,0,0,0,0
59383,0,0,10638,10638,3118
59384,0,0,1912738,1912738,560592
59386,0,0,752008,752008,220401
59387,0,0,723091,723091,211926
59388,0,0,695180,695180,203746
59389,0,0,710137,710137,208129
59391,2695285,2695285,2762666,2762666,316786
59392,106772,106772,56534,56534,2258
59415,1750,1750,10186,10186,1021
59425,1149015,1149015,552964,552964,53401
59442,0,0,2135290,2135290,625818
59448,593419,210533,267039,94740,17182
59448,325915,115663,325915,115663,20977
59448,0,0,22332,22332,6545
59456,361117,229947,372673,237306,32718
59457,101717,50857,104971,52484,10082
59458,336542,190675,347310,196777,32576
59460,0,0,3207657,3207657,940111
59475,0,0,3510809,3510809,1028959
59495,0,0,11899,11899,3487
59496,158,57,916,329,74
59496,482049,169815,496511,174911,39473
59525,0,0,1578715,1578715,462695
59529,235210,235210,131717,131717,12492
59531,0,0,409232,409232,119939
59547,0,0,1322690,1322690,387658
59589,0,0,464833,464833,136235
59613,0,0,4998,4998,1465
59621,0,0,3166729,3166729,928115
59629,0,0,625846,625846,183425
59632,0,0,2300,2300,674
59635,365474,365474,201009,201009,19143
59656,0,0,877672,877672,257231
59665,0,0,490700,490700,143816
59666,0,0,238782,238782,69983
59669,0,0,329109,329109,96457
59671,0,0,482156,482156,141312
59678,0,0,234633,234633,68767
59683,0,0,5229,5229,1532
59684,0,0,1787726,1787726,523953
59689,0,0,184483,184483,54069
59690,0,0,264785,264785,77604
59691,0,0,285591,285591,83702
59692,0,0,19724,19724,5781
59693,0,0,160257,160257,46969
59702,0,0,338041,338041,99075
59705,0,0,15069,15069,4416
59709,0,0,9984,9984,2926
59712,0,0,570428,570428,167183
59713,0,0,22183,22183,6502
59714,0,0,0,0,0
59717,36,36,214,214,18
59717,0,0,0,0,0
59717,0,0,345,345,101
59729,0,0,14795,14795,4336
59757,0,0,2469498,2469498,723768
59764,1912348,1912348,2048124,2048124,2383464
59764,39706044,39706044,42525172,42525172,4121636
59764,0,0,0,0,0
59773,4858193,4858193,5052523,5052523,2204380
59773,32947021,32947021,34264902,34264902,3308975
59782,157788,157788,162841,162841,16842
59784,299066,299066,309534,309534,938538
59784,17169008,17169008,17769923,17769923,1511901
59809,1,1,6,6,2
59809,0,0,0,0,0
59809,0,0,0,0,0
59812,17145930,17145930,17746038,17746038,2590337
59812,29315987,29315987,30342047,30342047,4427341
59826,0,0,738681,738681,216495
59827,0,0,660367,660367,193542
59839,0,0,9264,9264,2715
59851,0,0,473858,473858,138880
59852,0,0,645240,645240,189109
59854,0,0,27368,27368,8021
59855,0,0,11151,11151,3268
59860,981833,369979,1021107,384778,92473
59861,0,0,13076,13076,3832
59862,0,0,175624,175624,51472
59864,0,0,189905,189905,55658
59870,0,0,206327,206327,60471
59870,0,0,34311,34311,10056
59875,0,0,355745,355745,104263
59876,0,0,183927,183927,53906
59879,0,0,1159237,1159237,339753
59882,0,0,0,0,0
59882,2158,2158,11948,11948,1118
59882,1645981,1645981,1703590,1703590,163119
59888,0,0,2099413,2099413,615303
59896,0,0,705364,705364,206730
59902,0,0,1856197,1856197,544020
59903,0,0,1280237,1280237,375216
59904,0,0,2532,2532,742
59906,44167481,44167481,45479692,45479692,7042515
59911,0,0,2975,2975,872
59913,0,0,0,0,0
59913,64669553,64669553,66877323,66877323,10286001
59919,0,0,127746,127746,37440
59940,0,0,1915528,1915528,561409
59941,0,0,625807,625807,183414
59943,0,0,1323710,1323710,387957
59945,0,0,412418,412418,120873
59946,0,0,657943,657943,192832
59947,0,0,75245,75245,22053
59949,8641,8641,0,0,-1851
59953,0,0,234719,234719,68792
59957,8604,8604,0,0,-7320
59964,0,0,337483,337483,98911
59965,0,0,515570,515570,151105
59968,0,0,1771174,1771174,519101
59972,0,0,2033654,2033654,596030
59974,0,0,2387877,2387877,699847
59976,0,0,923018,923018,270521
59977,0,0,696411,696411,204106
59993,5630,5630,0,0,-2608
59993,0,0,507145,507145,148636
59994,0,0,1315254,1315254,385479
60009,0,0,149451,149451,43802
60010,0,0,153711,153711,45050
60011,0,0,133952,133952,39259
60012,0,0,141114,141114,41358
60014,49054,49054,0,0,-30222
60014,0,0,347525,347525,101854
60016,0,0,0,0,0
60017,0,0,4489,4489,1316
60019,0,0,6765,6765,1983
60024,0,0,296476,296476,86892
60030,0,0,421579,421579,123558
60033,0,0,877615,877615,257214
60034,0,0,1040156,1040156,304852
60040,176788,176788,182798,182798,20581
60043,0,0,256823,256823,75270
60044,0,0,1208939,1208939,354320
60045,0,0,174114,174114,51030
60054,256931,256931,265667,265667,19932
60054,0,0,337,337,99
60058,0,0,522824,522824,153231
60061,1651,1651,0,0,-397
60061,0,0,508562,508562,149051
60063,0,0,318919,318919,93470
60068,0,0,601266,601266,176221
60087,0,0,3404034,3404034,997665
60088,0,0,1381583,1381583,404919
60092,84895,84895,0,0,-10449
60092,0,0,1103659,1103659,323464
60094,85692,85692,0,0,-12025
60094,0,0,1054764,1054764,309133
60095,38559,38559,0,0,-7354
60095,0,0,1037713,1037713,304136
60104,0,0,2961190,2961190,867875
60117,0,0,5119,5119,1500
60118,0,0,13785,13785,4040
60119,0,0,15639,15639,4584
60122,19557273,19557273,20241777,20241777,2968631
60122,32123091,32123091,33247398,33247398,4876177
60123,8626,8626,0,0,-947
60123,0,0,1355222,1355222,397193
60125,0,0,245044,245044,71818
60126,0,0,9956,9956,2918
60127,0,0,414169,414169,121386
60130,297220,297220,295733,295733,31093
60132,0,0,1004571,1004571,294423
60145,0,0,2347448,2347448,687998
60149,0,0,229507,229507,67265
60152,0,0,1858676,1858676,544747
60185,0,0,660178,660178,193487
60186,0,0,363876,363876,106646
60210,0,0,678854,678854,198961
60217,0,0,1459436,1459436,427736
60218,0,0,1684208,1684208,493613
60237,0,0,231500,231500,67849
60256,0,0,2559945,2559945,750277
60258,0,0,198104,198104,58061
60261,0,0,863824,863824,253172
60263,138970,138949,120753,120733,8729
60264,3237022,3237022,3301763,3301763,251981
60270,0,0,1912695,1912695,560579
60278,0,0,7668,7668,2247
60302,1941254,1941254,2004586,2004586,1589096
60302,28122333,28122333,29044199,29044199,2613575
60303,0,0,244746,244746,71731
60303,0,0,67967,67967,19920
60304,0,0,251335,251335,73662
60306,0,0,365734,365734,107190
60307,0,0,936245,936245,274398
60308,0,0,1575050,1575050,461621
60317,0,0,2897038,2897038,849074
60324,0,0,810506,810506,237546
60328,10125,10125,57385,57385,6781
60328,27460,27460,145193,145193,16075
60329,0,0,340950,340950,99927
60330,0,0,45121,45121,13225
60331,0,0,64627,64627,18941
60332,0,0,76151,76151,22319
60333,0,0,33491,33491,9815
60334,0,0,62333,62333,18269
60335,0,0,70345,70345,20616
60336,0,0,420487,420487,123238
60337,0,0,81766,81766,23964
60340,15462,8799,15911,9054,657
60340,0,0,0,0,0
60340,697338,392041,6206307,3489167,253516
60345,0,0,0,0,1297
60345,0,0,0,0,3697011
60345,4343,4343,25398,25398,2652
60345,69973946,69973946,71855811,71855811,7669364
60346,0,0,121078,121078,35486
60349,255942,255942,185721,185721,13553
60351,0,0,212790,212790,62365
60352,0,0,891353,891353,261241
60354,0,0,2179676,2179676,638826
60356,7738142,7738142,7970286,7970286,3315178
60356,40740446,40740446,41962658,41962658,4938120
60357,64173684,64173684,65879157,65879157,10468498
60366,0,0,1906495,1906495,558762
60368,928365,928365,955156,955156,2681593
60368,49918102,49918102,51361047,51361047,5055123
60372,0,0,717848,717848,210389
60376,898826,898826,963081,963081,2238003
60376,37452095,37452095,40156486,40156486,3969465
60380,0,0,486104,486104,142469
60383,0,0,343624,343624,100710
60387,15763,15763,94693,94693,8086
60387,3466509,3466509,3625488,3625488,322746
60390,9730,9730,0,0,-8372
60405,0,0,475479,475479,139355
60406,0,0,543566,543566,159310
60414,0,0,3844542,3844542,1126771
60432,0,0,443643,443643,130025
60436,0,0,910952,910952,266984
60441,385,385,0,0,-338
60464,1635206,1635206,1699168,1699168,2194731
60464,40625729,40625729,42222490,42222490,4465770
60467,0,0,88634,88634,25977
60470,0,0,1021767,1021767,299463
60471,0,0,1718900,1718900,503781
60491,0,0,0,0,0
60491,0,0,798154,798154,233926
60502,0,0,1208173,1208173,354095
60503,0,0,2190055,2190055,641868
60504,0,0,2752859,2752859,806817
60505,0,0,2622555,2622555,768627
60506,0,0,0,0,0
60518,0,0,0,0,0
60518,0,0,3080,3080,903
60539,0,0,476462,476462,139643
60540,0,0,215944,215944,63289
60545,0,0,1728754,1728754,506669
60547,0,0,9464,9464,2774
60548,0,0,67189,67189,19692
60550,572745,572745,5859923,5859923,375360
60551,0,0,868682,868682,254596
60552,0,0,287434,287434,84242
60554,0,0,312548,312548,91603
60555,0,0,60641,60641,17773
60556,0,0,50046,50046,14668
60560,0,0,352800,352800,103400
60562,453,453,0,0,291
60562,0,0,26958,26958,7901
60569,3986,3986,0,0,-563
60570,17755,17755,0,0,-2168
60574,0,0,3012180,3012180,882820
60581,0,0,1083508,1083508,317558
60583,0,0,562431,562431,164839
60587,0,0,2021330,2021330,592418
60589,3159670,3159670,3310068,3310068,2489187
60589,0,0,0,0,0
60589,41874033,41874033,43906953,43906953,4723915
60589,0,0,0,0,0
60590,0,0,493557,493557,144653
60591,0,0,500891,500891,146803
60592,0,0,3142455,3142455,921001
60594,0,0,1106445,1106445,324280
60596,0,0,906393,906393,265649
60611,0,0,212797,212797,62367
60619,0,0,7200504,7200504,2110347
60620,0,0,2674350,2674350,783807
60623,0,0,342029,342029,100243
60624,0,0,300568,300568,88091
60639,0,0,2554245,2554245,748607
60654,121944,121944,0,0,-16783
60654,0,0,1521908,1521908,446046
60655,0,0,3490677,3490677,1023059
60657,0,0,2358873,2358873,691346
60658,0,0,471003,471003,138043
60659,0,0,63659,63659,18657
60672,0,0,2219342,2219342,650452
60677,0,0,8321,8321,2439
60682,0,0,324078,324078,94982
60687,0,0,2732089,2732089,800729
60688,0,0,2643689,2643689,774821
60689,0,0,3627485,3627485,1063155
60690,12571,12571,0,0,-2520
60698,689,689,0,0,-452
60698,30241,30241,30996,30996,2704
60700,0,0,30332,30332,8890
60728,0,0,36626,36626,10734
60729,0,0,41624,41624,12199
60734,0,0,34090,34090,9992
60735,0,0,87167,87167,25547
60737,0,0,26005,26005,7622
60743,0,0,1888864,1888864,553594
60748,0,0,158776,158776,46535
60768,124219,124219,128568,128568,1054385
60768,19793659,19793659,20486437,20486437,1759432
60777,0,0,921290,921290,270014
60785,0,0,1161046,1161046,340283
60785,0,0,93741,93741,27474
60789,0,0,260739,260739,76418
60825,0,0,533231,533231,156281
60827,0,0,1298735,1298735,380637
60848,0,0,7854,7854,2302
60849,0,0,9640,9640,2825
60853,0,0,9638,9638,2825
60856,0,0,1934652,1934652,567014
60873,0,0,1936166,1936166,567458
60874,0,0,24721,24721,7245
60875,0,0,23089,23089,6767
60877,0,0,23137,23137,6781
60883,0,0,1644736,1644736,482044
60885,0,0,429951,429951,126011
60890,0,0,12992,12992,3808
60891,0,0,7113,7113,2085
60892,0,0,5449,5449,1597
60893,0,0,7138,7138,2092
60894,0,0,9328,9328,2734
60895,0,0,8970,8970,2629
60901,0,0,2886200,2886200,845897
60902,0,0,2932759,2932759,859543
60903,98157,98157,101168,101168,246256
60903,5153869,5153869,5310654,5310654,451309
60905,0,0,1406208,1406208,412136
60913,0,0,14855,14855,4354
60923,0,0,12949,12949,3796
60925,0,0,0,0,2068014
60925,41962708,41962708,41891211,41891211,3676468
60926,0,0,0,0,2175575
60926,34322445,34322445,34695163,34695163,2883901
60927,0,0,0,0,2138365
60927,39006245,39006245,40029358,40029358,3762552
60928,3124222,3124222,3192659,3192659,181619
60936,0,0,14873,14873,4359
60960,714010,714010,735430,735430,60487
60960,1729000,1729000,987424,987424,81943
60983,0,0,1256920,1256920,368382
60987,0,0,4252553,4252553,1246352
60989,0,0,388640,388640,113904
60991,0,0,419953,419953,123081
60999,0,0,2025340,2025340,593593
61001,0,0,1568856,1568856,459805
61011,0,0,479993,479993,140678
61020,0,0,521073,521073,152718
61021,0,0,481536,481536,141130
61022,0,0,459392,459392,134640
61024,0,0,516152,516152,151276
61028,4032960,4032960,4156209,4156209,2561461
61028,38645742,38645742,39828886,39828886,4005566
61029,0,0,509196,509196,149237
61032,0,0,2112819,2112819,619232
61035,19872417,19872417,20865962,20865962,3239674
61039,0,0,309388,309388,90676
61040,0,0,968172,968172,283755
61041,0,0,580476,580476,170128
61044,0,0,3672255,3672255,1076276
61046,0,0,1913285,1913285,560752
61047,0,0,1305595,1305595,382648
61048,0,0,395710,395710,115976
61050,0,0,538097,538097,157707
61051,0,0,532694,532694,156124
61052,0,0,495238,495238,145146
61068,12628,12628,0,0,-598
61068,0,0,123146,123146,36092
61070,0,0,886062,886062,259690
61077,0,0,5938661,5938661,1740522
61079,0,0,4434753,4434753,1299752
61084,0,0,427343,427343,125247
61092,0,0,18367,18367,5383
61098,28740,28740,0,0,-2395
61098,0,0,879880,879880,257878
61100,0,0,2624267,2624267,769129
61106,0,0,1177740,1177740,345176
61144,3843009,3843009,4224792,4224792,407230
61155,0,0,249691,249691,73180
61161,0,0,2359956,2359956,691663
61172,0,0,195390,195390,57266
61197,373,373,0,0,-341
61202,0,0,2182252,2182252,639582
61204,109001,109001,0,0,-14091
61212,0,0,2779158,2779158,814525
61213,555843,555843,5644025,5644025,367898
61221,0,0,1294291,1294291,379335
61222,0,0,489191,489191,143373
61261,0,0,727496,727496,213217
61261,0,0,563086,563086,165031
61262,0,0,556731,556731,163168
61264,0,0,798923,798923,234151
61268,0,0,349028,349028,102294
61269,0,0,3335494,3335494,977578
61270,0,0,2879659,2879659,843980
61272,0,0,470769,470769,137974
61289,0,0,12389,12389,3631
61290,0,0,20211,20211,5924
61291,0,0,18695,18695,5479
61303,0,0,1280181,1280181,375199
61322,0,0,0,0,0
61322,24136085,24136085,24764762,24764762,3852850
61330,0,0,665521,665521,195053
61335,0,0,19916,19916,5837
61336,0,0,17047,17047,4996
61337,0,0,19601,19601,5745
61343,0,0,2918392,2918392,855332
61344,0,0,1483364,1483364,434749
61346,0,0,118427,118427,34709
61346,0,0,1457710,1457710,427230
61353,0,0,1235057,1235057,361975
61357,0,0,2080943,2080943,609889
61366,29055,29055,0,0,-4607
61368,0,0,980714,980714,287431
61369,0,0,592628,592628,173689
61402,0,0,3971198,3971198,1163892
61406,0,0,117703,117703,34497
61407,0,0,1398917,1398917,409999
61417,0,0,1837684,1837684,538594
61422,0,0,408505,408505,119726
61431,4265,4265,0,0,-1269
61446,0,0,303538,303538,88962
61457,0,0,37355,37355,10948
61458,0,0,32643,32643,9567
61489,0,0,147957,147957,43364
61490,0,0,117858,117858,34542
61498,0,0,136230,136230,39927
61499,0,0,10922,10922,3201
61500,0,0,16026,16026,4697
61512,0,0,344312,344312,100912
61561,0,0,353866,353866,103712
61564,0,0,3627804,3627804,1063249
61565,0,0,1786232,1786232,523515
61582,0,0,1457237,1457237,427092
61583,0,0,397932,397932,116627
61588,0,0,51945,51945,15224
61609,0,0,1394905,1394905,408823
61610,0,0,491172,491172,143954
61611,0,0,660322,660322,193529
61614,0,0,24541,24541,7192
61615,0,0,11487,11487,3361
61616,0,0,4715,4715,1376
61617,0,0,15780,15780,4624
61618,0,0,12982,12982,3805
61626,0,0,27764,27764,8137
61627,0,0,26843,26843,7867
61637,0,0,6757,6757,1980
61638,0,0,2168965,2168965,635687
61643,2660529,2660529,2660529,2660529,309654
61646,0,0,402706,402706,118026
61648,0,0,768377,768377,225198
61650,0,0,2786971,2786971,816815
61653,0,0,18496,18496,5421
61654,0,0,341809,341809,100178
61655,0,0,182834,182834,53586
61656,0,0,326092,326092,95572
61657,0,0,306300,306300,89771
61661,24713,24713,0,0,-4014
61663,0,0,429889,429889,125993
61664,0,0,307709,307709,90184
61665,0,0,389362,389362,114116
61666,0,0,311719,311719,91360
61667,0,0,441916,441916,129518
61672,0,0,27661,27661,8107
61673,0,0,764756,764756,224137
61674,0,0,2251819,2251819,659970
61678,15809,15809,0,0,-2346
61678,0,0,196249,196249,57517
61693,0,0,226008,226008,66239
61693,0,0,93779,93779,27485
61696,0,0,1016481,1016481,297913
61696,0,0,272888,272888,79979
61697,0,0,410211,410211,120226
61701,0,0,355639,355639,104231
61721,551,551,0,0,-49
61733,0,0,18924,18924,5546
61735,0,0,1869141,1869141,547814
61736,0,0,93903,93903,27521
61747,0,0,1974817,1974817,578786
61750,0,0,931920,931920,273130
61756,0,0,2072633,2072633,607454
61763,14786,14786,0,0,-2522
